student_id,Hours_Studied_6m,Attendance_6m,Parental_Involvement_6m,Access_to_Resources_6m,Extracurricular_Activities_6m,Sleep_Hours_6m,Previous_Scores_6m,Motivation_Level_6m,Internet_Access_6m,Tutoring_Sessions_6m,Family_Income_6m,Teacher_Quality_6m,School_Type_6m,Peer_Influence_6m,Physical_Activity_6m,Learning_Disabilities_6m,Parental_Education_Level_6m,Distance_from_Home_6m,Gender_6m,Exam_Score_6m,dropout_6m,intervention_type,intervention_hours,intervention_attendance,actual_dropout_6m
830,2,98,High,Medium,0,4,64,Medium,1,1,Low,High,Private,Neutral,2,0,High School,Near,Female,65,1,,0,0.0,
831,14,76,High,Medium,0,6,74,Low,1,0,High,Medium,Private,Positive,2,1,College,Far,Male,63,1,,0,0.0,
832,14,77,High,High,1,5,89,Low,1,0,Medium,Medium,Private,Positive,2,0,College,Near,Male,67,1,,0,0.0,
833,16,61,Medium,High,1,10,78,Medium,1,2,Low,High,Public,Positive,2,0,College,Moderate,Female,64,1,,0,0.0,
834,3,78,Medium,Medium,0,8,54,High,1,2,High,Medium,Public,Positive,4,0,High School,Moderate,Male,61,1,,0,0.0,
835,9,76,Medium,Medium,1,9,71,Medium,1,1,Medium,High,Public,Neutral,3,0,College,Near,Male,63,1,,0,0.0,
836,9,96,Medium,Low,1,8,75,Low,1,1,Low,High,Private,Positive,4,1,High School,Near,Female,65,1,,0,0.0,
837,6,71,Medium,High,1,5,85,Medium,1,1,Low,Medium,Public,Positive,2,0,High School,Moderate,Male,61,1,,0,0.0,
838,25,61,Medium,High,1,8,65,Low,1,3,Low,Low,Public,Neutral,3,0,College,Near,Female,65,1,,0,0.0,
839,20,70,Low,Medium,1,6,79,Low,1,4,Medium,Medium,Public,Positive,4,0,Postgraduate,Near,Male,67,1,,0,0.0,
840,11,89,Low,High,0,9,69,Low,1,1,Low,Low,Public,Neutral,3,0,High School,Near,Male,64,1,,0,0.0,
841,11,72,Medium,Medium,1,6,94,Low,1,2,Medium,Medium,Public,Positive,3,0,High School,Moderate,Male,63,1,,0,0.0,
842,13,70,Medium,High,1,8,78,Medium,1,0,Low,Medium,Private,Negative,3,1,High School,Near,Male,61,1,,0,0.0,
843,9,80,High,Low,0,5,60,Medium,1,2,Low,Medium,Private,Neutral,3,0,High School,Near,Male,62,1,,0,0.0,
844,16,63,Medium,Low,0,9,92,Medium,1,0,Low,Medium,Private,Positive,3,0,College,Moderate,Female,61,1,,0,0.0,
845,11,69,High,Medium,1,9,100,Low,1,1,Low,Medium,Public,Neutral,5,0,High School,Near,Male,64,1,,0,0.0,
846,15,67,Low,Medium,1,5,74,Medium,1,1,High,High,Public,Positive,2,0,Postgraduate,Near,Male,64,1,,0,0.0,
847,18,78,High,Medium,0,7,67,Low,0,0,High,Medium,Public,Negative,3,0,College,Moderate,Male,64,1,,0,0.0,
848,23,69,Medium,Low,1,8,66,Low,0,1,Medium,Medium,Public,Positive,3,0,College,Far,Male,63,1,,0,0.0,
849,14,86,Low,Low,1,8,90,Low,1,0,Low,Medium,Private,Neutral,1,0,High School,Near,Male,63,1,,0,0.0,
850,8,78,High,High,0,7,94,Low,1,1,High,High,Public,Neutral,3,1,High School,Near,Female,65,1,,0,0.0,
851,16,93,Medium,Medium,1,8,55,Low,1,0,High,Medium,Public,Neutral,4,0,High School,Moderate,Male,67,1,,0,0.0,
852,11,64,Medium,Medium,0,8,75,Low,1,1,High,Medium,Private,Positive,3,0,High School,Moderate,Male,60,1,,0,0.0,
853,17,72,Low,Medium,0,7,83,Low,1,3,Medium,High,Public,Negative,3,1,High School,Far,Female,62,1,,0,0.0,
854,19,68,High,High,0,7,51,Medium,0,1,High,Medium,Public,Positive,1,0,High School,Moderate,Female,64,1,,0,0.0,
855,15,77,Medium,Medium,1,7,52,Medium,1,1,Medium,Medium,Public,Neutral,2,0,College,Near,Male,64,1,,0,0.0,
856,12,89,Medium,Low,1,6,55,Low,1,1,Low,High,Public,Negative,3,0,High School,Near,Female,63,1,,0,0.0,
857,17,65,Medium,High,0,9,79,Medium,1,0,Medium,Medium,Public,Positive,2,1,High School,Moderate,Male,62,1,,0,0.0,
858,18,66,High,Medium,1,6,68,Low,0,1,Medium,High,Public,Positive,3,1,High School,Far,Male,61,1,,0,0.0,
859,13,67,Medium,Low,1,5,70,Medium,1,0,Low,High,Private,Negative,2,0,High School,Near,Male,60,1,,0,0.0,
860,18,73,Medium,Medium,1,8,74,Low,0,3,Medium,High,Private,Neutral,2,0,Postgraduate,Near,Male,66,1,,0,0.0,
861,19,67,Medium,Medium,0,7,59,Low,1,3,Low,High,Private,Positive,3,0,Postgraduate,Near,Female,65,1,,0,0.0,
862,15,65,Medium,Medium,0,9,65,Medium,1,1,Low,Medium,Public,Neutral,2,0,College,Near,Female,61,1,,0,0.0,
863,16,63,Low,Medium,1,6,57,Medium,1,2,Low,Low,Public,Neutral,3,0,Postgraduate,Near,Male,61,1,,0,0.0,
864,18,62,Medium,Medium,1,7,62,Medium,1,1,Medium,Medium,Public,Positive,5,0,College,Moderate,Male,63,1,,0,0.0,
865,13,63,Medium,High,1,8,52,Medium,1,2,Low,Medium,Public,Positive,4,0,High School,Near,Male,62,1,,0,0.0,
866,8,83,High,Low,1,6,85,Low,1,1,Low,High,Public,Neutral,3,0,High School,Far,Female,63,1,,0,0.0,
867,20,79,Medium,Low,1,8,55,Low,1,3,Low,Medium,Private,Positive,4,0,High School,Near,Female,66,1,,0,0.0,
868,8,87,High,High,0,9,97,Low,1,2,Low,Medium,Public,Positive,3,0,High School,Near,Male,67,1,,0,0.0,
869,10,67,High,Medium,1,8,92,Medium,1,1,Medium,High,Public,Negative,4,0,Postgraduate,Near,Male,65,1,,0,0.0,
870,22,61,High,Medium,0,8,88,Low,1,1,Medium,High,Public,Neutral,4,0,High School,Near,Female,65,1,,0,0.0,
871,15,65,High,High,1,8,72,Low,1,2,Low,Medium,Private,Neutral,2,1,Postgraduate,Far,Male,63,1,,0,0.0,
872,16,69,Medium,Medium,0,8,56,Low,1,2,Medium,Medium,Private,Neutral,3,0,Postgraduate,Near,Male,63,1,,0,0.0,
873,10,66,Medium,High,0,7,77,Medium,1,0,Medium,High,Public,Positive,2,0,High School,Near,Male,62,1,,0,0.0,
874,13,77,High,High,0,7,58,Medium,1,2,Low,Medium,Public,Positive,3,0,High School,Near,Male,66,1,,0,0.0,
875,21,85,Medium,Medium,0,8,50,Low,1,1,Medium,High,Private,Neutral,2,0,High School,Far,Male,65,1,,0,0.0,
876,15,74,Medium,Low,0,7,60,Low,1,2,Medium,Medium,Public,Positive,3,0,High School,Far,Female,62,1,,0,0.0,
877,16,67,Medium,Medium,1,5,53,Low,1,2,Medium,Medium,Private,Positive,3,0,High School,Moderate,Male,62,1,,0,0.0,
878,11,97,Low,Medium,1,8,60,Low,1,2,Low,Medium,Public,Positive,3,0,College,Near,Female,66,1,,0,0.0,
879,17,70,High,Medium,0,8,82,Low,1,2,High,High,Public,Negative,2,1,High School,Moderate,Female,64,1,,0,0.0,
880,12,92,High,Medium,0,4,58,Low,1,2,Medium,Medium,Public,Positive,2,1,College,Moderate,Male,66,1,,0,0.0,
881,23,72,Medium,Medium,1,8,64,Low,1,1,Low,Medium,Public,Neutral,4,0,Postgraduate,Near,Female,66,1,,0,0.0,
882,26,67,Low,Medium,1,7,77,Low,1,2,Low,High,Private,Neutral,3,1,High School,Moderate,Male,64,1,,0,0.0,
883,16,82,High,Low,0,4,64,Low,1,1,Medium,Medium,Private,Neutral,2,0,Postgraduate,Moderate,Male,65,1,,0,0.0,
884,20,62,Medium,Medium,1,6,59,Low,1,3,Medium,Medium,Public,Positive,4,0,High School,Near,Male,64,1,,0,0.0,
885,5,62,High,High,0,7,71,Low,1,1,Low,Medium,Private,Positive,4,0,College,Far,Male,59,1,,0,0.0,
886,13,64,Medium,High,0,6,57,Low,1,1,Low,Low,Public,Neutral,3,1,High School,Moderate,Female,58,1,,0,0.0,
887,9,66,Low,Medium,0,9,100,Low,1,3,Medium,Medium,Public,Neutral,3,0,College,Near,Male,62,1,,0,0.0,
888,18,61,Medium,Low,0,7,67,Low,1,2,High,Medium,Public,Positive,4,0,High School,Near,Male,62,1,,0,0.0,
889,23,68,Low,Medium,1,5,81,Low,1,1,Low,Low,Public,Neutral,2,0,Postgraduate,Near,Male,64,1,,0,0.0,
890,17,83,Medium,Low,1,8,69,Low,1,4,Low,High,Public,Neutral,3,0,College,Near,Male,67,1,,0,0.0,
891,11,63,Medium,High,1,9,51,High,1,0,Low,Low,Public,Negative,3,1,College,Moderate,Male,58,1,,0,0.0,
892,13,68,Low,High,0,7,60,Medium,1,1,Medium,Low,Private,Positive,3,0,College,Moderate,Female,61,1,,0,0.0,
893,22,69,High,Medium,0,7,86,Low,1,0,Medium,Medium,Public,Neutral,1,0,High School,Near,Female,65,1,,0,0.0,
894,13,89,High,High,0,8,59,Low,1,0,Low,High,Public,Neutral,2,0,Postgraduate,Moderate,Male,66,1,,0,0.0,
895,23,63,Medium,Medium,0,7,73,Low,1,1,Low,Medium,Public,Neutral,3,0,College,Moderate,Male,63,1,,0,0.0,
896,15,74,High,Low,0,6,72,Low,1,2,Low,Medium,Public,Positive,3,0,High School,Near,Male,64,1,,0,0.0,
897,10,67,Medium,Medium,1,6,65,Medium,1,1,Medium,High,Public,Negative,4,0,High School,Near,Female,61,1,,0,0.0,
898,22,64,Low,Medium,1,8,91,Low,1,0,Low,Medium,Public,Neutral,4,0,College,Moderate,Female,63,1,,0,0.0,
899,20,60,Medium,Low,1,4,73,Medium,1,0,Low,Low,Public,Neutral,1,0,Postgraduate,Moderate,Female,60,1,,0,0.0,
900,17,83,Medium,High,0,8,51,Low,1,0,Low,Medium,Public,Negative,4,0,High School,Moderate,Male,64,1,,0,0.0,
901,15,96,Medium,Low,0,7,54,Low,1,0,Low,Medium,Public,Neutral,3,0,College,Near,Female,65,1,,0,0.0,
902,12,76,Medium,Low,1,5,71,Low,1,0,Medium,Medium,Public,Negative,4,0,High School,Near,Male,61,1,,0,0.0,
903,16,74,Medium,High,0,9,80,Low,1,0,Medium,Medium,Public,Negative,5,0,High School,Near,Male,64,1,,0,0.0,
904,18,81,Medium,Medium,0,8,65,Low,1,2,Low,Medium,Public,Neutral,4,0,Postgraduate,Near,Male,66,1,,0,0.0,
905,14,78,High,Medium,0,6,55,Low,1,2,Low,Medium,Private,Neutral,2,0,High School,Near,Female,63,1,,0,0.0,
906,16,74,High,High,1,8,56,Low,1,1,Low,Medium,Private,Positive,2,0,High School,Near,Female,65,1,,0,0.0,
907,19,71,Medium,High,1,7,66,Low,1,2,Low,Medium,Public,Neutral,3,0,High School,Near,Female,65,1,,0,0.0,
908,14,78,Medium,Medium,0,4,62,Medium,1,1,Low,Medium,Public,Neutral,4,0,College,Near,Male,63,1,,0,0.0,
909,16,60,Medium,High,0,7,70,Low,1,3,High,High,Private,Negative,4,0,High School,Near,Female,63,1,,0,0.0,
910,18,61,Medium,Medium,1,6,56,Medium,1,3,Low,Medium,Public,Neutral,3,0,High School,Moderate,Male,62,1,,0,0.0,
911,16,62,Medium,Medium,0,7,73,Low,1,3,High,Medium,Public,Negative,3,0,High School,Near,Female,62,1,,0,0.0,
912,19,69,Medium,High,1,7,59,Low,1,2,Low,Low,Private,Neutral,2,0,Postgraduate,Moderate,Female,64,1,,0,0.0,
913,13,77,Medium,Medium,1,10,55,Low,1,2,Low,Medium,Private,Positive,3,0,College,Moderate,Male,63,1,,0,0.0,
914,17,67,Low,Medium,1,6,62,Medium,1,0,Medium,Medium,Public,Neutral,3,0,College,Moderate,Female,61,1,,0,0.0,
915,16,67,Medium,Medium,1,5,56,Low,1,1,Low,Medium,Public,Negative,2,0,College,Near,Female,61,1,,0,0.0,
916,28,60,Low,Medium,1,5,70,Low,1,0,Low,Medium,Private,Neutral,5,0,High School,Near,Male,63,1,,0,0.0,
917,13,75,Medium,High,0,10,54,Medium,1,1,Low,Medium,Private,Negative,3,1,College,Near,Male,62,1,,0,0.0,
918,8,61,Medium,Low,1,7,78,Medium,1,0,Medium,Medium,Private,Positive,3,0,High School,Near,Female,59,1,,0,0.0,
919,19,67,High,Medium,0,9,84,Low,1,0,Medium,Medium,Public,Positive,3,0,High School,Moderate,Female,64,1,,0,0.0,
920,16,82,Low,High,1,8,73,Low,1,3,Low,High,Public,Positive,1,0,College,Near,Male,67,1,,0,0.0,
921,3,60,Medium,Medium,1,5,76,Medium,1,0,Medium,High,Private,Neutral,4,0,High School,Moderate,Female,58,1,,0,0.0,
922,8,67,Low,Low,0,5,77,Low,1,1,Medium,High,Public,Positive,2,0,College,Near,Male,59,1,,0,0.0,
923,3,70,Medium,Medium,1,7,58,Medium,1,0,Medium,Medium,Private,Neutral,2,0,High School,Moderate,Male,58,1,,0,0.0,
924,19,77,Medium,Low,1,7,54,Low,1,2,Low,Medium,Private,Positive,4,0,High School,Near,Female,64,1,,0,0.0,
925,18,67,High,Low,0,4,73,Low,1,0,Medium,Medium,Private,Neutral,2,0,Postgraduate,Moderate,Male,62,1,,0,0.0,
926,15,81,Low,Low,1,7,75,Low,1,1,Medium,High,Public,Negative,1,0,Postgraduate,Moderate,Male,63,1,,0,0.0,
927,10,72,Medium,Medium,1,6,83,Medium,1,0,Medium,Medium,Public,Positive,4,0,High School,Near,Male,63,1,,0,0.0,
928,21,67,Medium,Low,0,6,61,Medium,1,0,Low,Medium,Private,Positive,3,0,High School,Moderate,Female,61,1,,0,0.0,
929,14,68,High,High,1,9,79,Low,1,2,Low,Medium,Private,Positive,4,0,College,Near,Female,66,1,,0,0.0,
930,11,74,Medium,High,1,7,98,Low,1,1,Low,Medium,Public,Positive,2,0,High School,Near,Male,65,1,,0,0.0,
931,16,68,Medium,Low,1,10,64,Medium,1,2,High,Low,Public,Negative,2,0,High School,Moderate,Male,61,1,,0,0.0,
932,1,81,Medium,Medium,1,8,66,Medium,1,1,Low,Medium,Public,Negative,2,0,College,Near,Male,60,1,,0,0.0,
933,20,68,Medium,Low,0,9,65,Low,1,1,High,Medium,Public,Negative,5,0,College,Near,Male,63,1,,0,0.0,
934,14,63,High,High,0,8,74,Medium,1,1,Low,Medium,Private,Neutral,4,0,Postgraduate,Moderate,Female,63,1,,0,0.0,
935,26,61,High,Medium,1,8,70,Low,1,1,Medium,Medium,Private,Neutral,4,1,Postgraduate,Moderate,Male,65,1,,0,0.0,
936,15,67,High,High,1,4,50,Low,1,0,Medium,Medium,Public,Positive,1,0,College,Near,Male,64,1,,0,0.0,
937,12,88,Low,Medium,1,4,56,Medium,1,0,Low,High,Private,Neutral,2,0,High School,Far,Male,62,1,,0,0.0,
938,20,85,Medium,Medium,0,6,58,Low,1,0,Low,Medium,Private,Negative,2,0,Postgraduate,Near,Male,65,1,,0,0.0,
939,13,60,Low,High,1,7,95,Medium,1,1,Low,Medium,Private,Positive,1,0,High School,Near,Female,61,1,,0,0.0,
940,17,64,High,High,0,7,80,Low,1,3,Medium,Medium,Private,Positive,4,0,High School,Near,Male,66,1,,0,0.0,
941,16,89,High,Medium,1,8,58,Low,1,2,Low,Medium,Public,Neutral,3,0,College,Moderate,Male,67,1,,0,0.0,
942,24,62,Medium,High,0,7,83,Low,1,1,Medium,Low,Public,Neutral,2,0,College,Moderate,Female,64,1,,0,0.0,
943,21,62,Medium,Low,0,6,58,Medium,1,2,Low,High,Private,Neutral,3,0,College,Moderate,Female,62,1,,0,0.0,
944,13,67,High,High,1,7,76,Medium,1,2,Low,Medium,Private,Neutral,5,0,High School,Near,Male,65,1,,0,0.0,
945,18,65,Medium,High,0,6,83,Low,1,1,Medium,High,Private,Neutral,2,0,High School,Near,Male,64,1,,0,0.0,
946,20,82,Low,Medium,0,8,66,Low,1,0,High,Medium,Public,Positive,2,0,Postgraduate,Near,Male,66,1,,0,0.0,
947,6,73,Medium,Medium,0,8,93,Low,1,0,Low,Medium,Private,Neutral,1,1,High School,Far,Female,58,1,,0,0.0,
948,13,82,Medium,High,0,5,73,Low,1,4,Low,Medium,Public,Negative,4,0,High School,Near,Male,66,1,,0,0.0,
949,10,75,Medium,Medium,0,8,87,Low,1,2,Medium,Medium,Public,Positive,4,1,High School,Near,Female,63,1,,0,0.0,
950,7,72,Medium,Medium,1,4,94,Medium,1,4,Medium,Medium,Private,Positive,4,0,Postgraduate,Near,Male,66,1,,0,0.0,
951,18,64,Medium,High,1,9,89,Low,1,1,Medium,High,Private,Neutral,3,0,High School,Moderate,Male,64,1,,0,0.0,
952,18,62,High,Medium,1,7,76,Medium,1,2,Medium,Medium,Private,Negative,3,1,College,Near,Female,63,1,,0,0.0,
953,19,64,Medium,Medium,1,7,56,Medium,1,0,Low,Medium,Private,Neutral,4,0,High School,Near,Female,62,1,,0,0.0,
954,12,63,Medium,Medium,0,8,56,Low,1,4,Medium,Medium,Public,Positive,4,0,College,Moderate,Male,61,1,,0,0.0,
955,25,60,Medium,Low,0,6,71,Low,1,2,High,Medium,Public,Positive,2,0,High School,Near,Male,63,1,,0,0.0,
956,9,80,Medium,Low,1,4,52,Low,1,1,High,Medium,Public,Positive,2,0,Postgraduate,Near,Female,63,1,,0,0.0,
957,24,66,High,Medium,1,7,71,Low,1,1,Low,High,Public,Neutral,3,0,High School,Near,Male,66,1,,0,0.0,
958,19,67,Medium,Low,1,8,55,Medium,0,0,Medium,High,Private,Positive,4,0,High School,Near,Male,62,1,,0,0.0,
959,9,78,Medium,Medium,0,7,98,Low,1,3,Low,Medium,Public,Positive,2,0,High School,Near,Male,64,1,,0,0.0,
960,17,76,Medium,Medium,1,8,79,Low,0,1,Low,Medium,Public,Neutral,4,1,Postgraduate,Far,Female,63,1,,0,0.0,
961,16,71,High,Low,1,6,77,Low,1,4,Medium,Medium,Public,Neutral,5,1,College,Moderate,Male,64,1,,0,0.0,
962,15,62,Low,High,0,10,96,Low,1,0,Medium,High,Private,Positive,4,0,High School,Far,Male,62,1,,0,0.0,
963,19,61,High,Low,1,10,67,Low,0,1,Medium,Medium,Public,Positive,6,0,Postgraduate,Near,Female,63,1,,0,0.0,
964,7,69,Low,Medium,0,9,82,Low,1,1,Medium,High,Private,Positive,3,0,Postgraduate,Near,Female,61,1,,0,0.0,
965,4,69,Medium,High,1,6,99,Medium,1,0,Medium,High,Public,Neutral,2,0,High School,Moderate,Male,61,1,,0,0.0,
966,10,71,Medium,High,1,6,86,Medium,1,1,Medium,Low,Public,Negative,2,1,Postgraduate,Near,Male,62,1,,0,0.0,
967,21,64,Low,High,1,6,51,Low,1,0,High,Low,Public,Negative,3,0,College,Moderate,Female,61,1,,0,0.0,
968,21,61,Medium,Medium,1,6,93,Low,1,3,Medium,High,Private,Neutral,3,0,High School,Near,Female,65,1,,0,0.0,
969,13,87,Low,Medium,0,10,54,Low,1,2,Low,Medium,Public,Positive,2,0,High School,Moderate,Female,63,1,,0,0.0,
970,12,61,Medium,Medium,1,7,81,Medium,1,2,High,Medium,Public,Neutral,3,0,College,Far,Male,62,1,,0,0.0,
971,13,63,Medium,Medium,0,10,73,Low,1,2,Low,High,Public,Negative,3,0,Postgraduate,Moderate,Male,61,1,,0,0.0,
972,19,69,Medium,Medium,1,7,82,Low,0,2,Low,Medium,Public,Neutral,3,0,College,Near,Male,64,1,,0,0.0,
973,14,65,Medium,High,1,9,97,Low,1,3,Low,High,Public,Positive,4,0,High School,Near,Female,65,1,,0,0.0,
974,18,60,Medium,High,0,5,91,Low,1,2,Low,Medium,Public,Negative,4,1,High School,Near,Male,62,1,,0,0.0,
975,24,73,Medium,Medium,1,5,50,Low,1,1,Low,Medium,Public,Negative,2,0,High School,Near,Male,63,1,,0,0.0,
976,15,64,High,Medium,0,5,78,Medium,1,2,Low,Medium,Public,Positive,2,0,High School,Moderate,Male,63,1,,0,0.0,
977,24,67,Medium,Medium,0,10,64,Low,1,1,Low,Medium,Public,Positive,2,1,College,Far,Female,62,1,,0,0.0,
978,17,64,Medium,High,1,8,67,Medium,1,3,Low,Medium,Public,Negative,3,0,College,Near,Male,64,1,,0,0.0,
979,7,74,Medium,Medium,1,6,66,Low,1,1,Low,High,Private,Positive,2,0,High School,Near,Female,61,1,,0,0.0,
980,12,98,Low,Medium,0,9,59,Low,1,1,High,Medium,Public,Neutral,2,0,Postgraduate,Near,Female,67,1,,0,0.0,
981,12,72,Medium,Medium,1,6,54,Low,1,3,Low,Medium,Public,Positive,2,0,Postgraduate,Near,Male,63,1,,0,0.0,
982,23,74,Medium,High,1,6,57,Low,0,1,High,High,Private,Neutral,3,0,College,Near,Male,67,1,,0,0.0,
983,12,77,Low,Medium,0,7,64,Low,1,2,High,High,Public,Positive,4,0,College,Moderate,Female,64,1,,0,0.0,
984,19,82,High,Medium,1,6,58,Low,1,2,Medium,High,Private,Positive,3,0,College,Near,Female,68,1,,0,0.0,
985,20,77,Low,Low,0,6,59,Low,1,1,High,Medium,Public,Negative,2,0,High School,Moderate,Female,62,1,,0,0.0,
986,14,70,Medium,High,1,7,53,Low,1,0,Medium,Medium,Public,Negative,3,0,High School,Moderate,Male,61,1,,0,0.0,
987,16,61,Low,Medium,1,4,51,Low,1,1,Low,Medium,Public,Neutral,3,0,High School,Near,Male,59,1,,0,0.0,
988,7,75,Medium,Medium,0,7,98,Low,0,1,Low,High,Public,Positive,3,0,College,Near,Male,62,1,,0,0.0,
989,7,79,Low,High,1,9,85,Medium,1,0,Medium,Medium,Public,Negative,2,0,High School,Near,Male,62,1,,0,0.0,
990,7,63,Low,Medium,0,5,97,Medium,1,1,Low,Medium,Public,Neutral,2,0,High School,Near,Female,59,1,,0,0.0,
991,15,67,Low,Medium,1,6,83,Low,1,3,Medium,Low,Public,Positive,3,0,High School,Moderate,Male,62,1,,0,0.0,
992,17,63,Medium,Medium,1,8,59,Medium,1,1,Low,High,Public,Positive,1,0,Postgraduate,Moderate,Male,62,1,,0,0.0,
993,9,69,High,High,1,10,92,Medium,1,2,Low,Medium,Private,Neutral,3,0,Postgraduate,Near,Male,65,1,,0,0.0,
994,12,67,Medium,Medium,1,8,65,Low,1,1,High,Medium,Public,Neutral,3,0,High School,Moderate,Male,61,1,,0,0.0,
995,16,62,Medium,Medium,0,7,88,Medium,1,1,Low,High,Public,Neutral,1,0,High School,Near,Female,62,1,,0,0.0,
996,20,65,High,Medium,1,8,71,Low,1,2,Low,Medium,Private,Neutral,3,1,College,Near,Female,63,1,,0,0.0,
997,16,69,Medium,High,1,4,54,Medium,1,4,Low,Low,Public,Positive,4,0,College,Near,Female,65,1,,0,0.0,
998,19,61,High,Medium,0,10,64,Medium,1,3,Low,Medium,Public,Positive,3,0,High School,Moderate,Male,63,1,,0,0.0,
999,10,66,Medium,Medium,0,4,74,Low,1,2,Low,Medium,Public,Negative,2,0,High School,Moderate,Male,59,1,,0,0.0,
1000,13,78,Medium,Low,1,5,54,Low,1,2,Low,High,Public,Positive,3,1,College,Near,Male,62,1,,0,0.0,
1001,14,63,Low,Low,1,9,72,Medium,1,3,Low,Low,Public,Positive,4,1,High School,Near,Female,59,1,,0,0.0,
1002,23,64,Medium,High,0,4,71,Low,1,2,Medium,Medium,Public,Negative,1,0,Postgraduate,Near,Male,65,1,,0,0.0,
1003,8,73,Medium,High,1,4,80,Low,1,0,Low,High,Public,Neutral,4,0,College,Moderate,Male,62,1,,0,0.0,
1004,13,69,Medium,Medium,1,7,72,Low,1,2,High,Medium,Public,Positive,2,0,High School,Moderate,Female,63,1,,0,0.0,
1005,17,68,Medium,Medium,1,7,63,Medium,0,0,Low,Medium,Public,Neutral,3,0,High School,Moderate,Male,61,1,,0,0.0,
1006,12,67,High,Medium,1,9,57,Low,1,0,Low,Medium,Private,Positive,2,0,College,Moderate,Male,61,1,,0,0.0,
1007,19,67,Medium,Low,0,10,50,Medium,1,0,High,Medium,Public,Positive,3,0,High School,Near,Male,62,1,,0,0.0,
1008,11,90,Low,Low,1,8,59,Low,1,1,Low,High,Public,Positive,4,0,High School,Near,Male,64,1,,0,0.0,
1009,20,81,Low,Medium,1,6,61,Low,0,0,Low,Medium,Public,Positive,4,1,High School,Near,Female,63,1,,0,0.0,
1010,14,66,Medium,Medium,1,10,63,Low,1,0,Low,Medium,Public,Positive,3,0,High School,Moderate,Male,60,1,,0,0.0,
1011,9,88,Low,Medium,1,5,93,Low,1,2,Medium,Medium,Public,Neutral,4,0,Postgraduate,Near,Male,66,1,,0,0.0,
1012,16,60,Medium,Low,0,8,87,Low,1,0,Low,Low,Public,Positive,5,0,High School,Near,Male,60,1,,0,0.0,
1013,12,85,High,High,0,8,58,Low,1,1,Low,High,Public,Positive,3,0,Postgraduate,Near,Male,67,1,,0,0.0,
1014,15,69,Medium,High,0,8,92,Low,1,0,Low,Medium,Public,Neutral,1,0,College,Moderate,Male,63,1,,0,0.0,
1015,23,67,High,High,1,8,69,Low,1,1,High,Medium,Public,Neutral,2,0,High School,Near,Female,67,1,,0,0.0,
1016,14,75,High,Medium,0,8,52,Medium,1,3,Medium,Medium,Public,Neutral,1,0,Postgraduate,Near,Male,65,1,,0,0.0,
1017,17,69,Medium,Medium,0,10,56,Medium,1,1,Medium,Medium,Public,Neutral,4,0,High School,Near,Female,63,1,,0,0.0,
1018,11,73,Medium,High,0,5,58,Medium,0,0,Medium,Medium,Private,Positive,4,0,College,Near,Male,62,1,,0,0.0,
1019,23,76,Medium,High,1,6,52,Low,1,3,Medium,Medium,Public,Neutral,4,0,College,Moderate,Male,67,1,,0,0.0,
1020,16,63,Medium,Medium,0,8,79,Medium,1,2,Low,High,Public,Positive,3,0,College,Moderate,Male,63,1,,0,0.0,
1021,23,62,High,High,1,7,67,Low,1,1,Low,Medium,Public,Negative,4,0,Postgraduate,Moderate,Female,65,1,,0,0.0,
1022,15,69,Low,Medium,1,9,62,Low,1,2,Medium,High,Public,Neutral,3,0,High School,Moderate,Male,62,1,,0,0.0,
1023,13,64,Medium,High,1,5,72,Medium,1,2,Medium,Medium,Private,Neutral,2,0,Postgraduate,Moderate,Male,63,1,,0,0.0,
1024,8,82,High,Low,0,4,59,Medium,1,1,Medium,Medium,Public,Neutral,2,0,College,Near,Male,62,1,,0,0.0,
1025,15,64,Low,Low,1,9,84,Low,1,0,Medium,Medium,Public,Neutral,3,0,College,Far,Male,59,1,,0,0.0,
1026,13,81,Low,Medium,1,6,85,Low,1,1,Low,Medium,Private,Neutral,3,0,High School,Moderate,Male,63,1,,0,0.0,
1027,22,63,Low,High,1,4,86,Low,1,0,Low,High,Public,Neutral,4,0,College,Near,Female,64,1,,0,0.0,
1028,12,69,High,High,1,7,53,Low,1,2,Low,High,Public,Neutral,3,0,College,Near,Male,64,1,,0,0.0,
1029,9,72,Medium,High,1,10,91,Medium,0,1,High,Medium,Public,Neutral,2,0,High School,Far,Female,62,1,,0,0.0,
1030,17,61,Low,High,1,7,75,Medium,0,2,Medium,High,Public,Negative,4,0,College,Near,Female,62,1,,0,0.0,
1031,15,60,High,Medium,0,7,63,Low,1,0,Low,High,Public,Positive,1,1,High School,Far,Female,58,1,,0,0.0,
1032,26,69,High,Medium,0,9,55,Low,1,1,Low,Medium,Public,Neutral,3,0,College,Near,Male,66,1,,0,0.0,
1033,18,69,Medium,Low,1,5,73,Low,1,1,Low,High,Public,Positive,4,0,Postgraduate,Moderate,Male,64,1,,0,0.0,
1034,17,70,Medium,Medium,1,6,79,Low,1,2,Medium,Medium,Public,Positive,3,0,High School,Near,Female,64,1,,0,0.0,
1035,21,67,Low,High,0,7,70,Low,1,2,Low,Medium,Private,Negative,2,0,Postgraduate,Moderate,Female,63,1,,0,0.0,
1036,19,79,Medium,Medium,1,8,57,Low,1,2,Low,Low,Public,Positive,3,0,High School,Moderate,Male,65,1,,0,0.0,
